/* DATA DESCRIPTION:
Citation:	Van Tiggelen, Maurice; Smeets, Paul C J P; Reijmer, Carleen H; van As, Dirk; Box, Jason E; Fausto, Robert S; Khan, Shfaqat Abbas; Rignot, Eric; van den Broeke, Michiel R (2024): Daily surface energy balance (SEB) and quality-controlled meteorological quantities measured at station GRL_KAN_L on the Greenland ice sheet [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.970128, 
	In: Van Tiggelen, M et al. (2024): Daily surface energy balance (SEB) and quality-controlled meteorological quantities measured at 19 stations on the Greenland ice sheet (2003-2023) [dataset bundled publication]. PANGAEA, https://doi.org/10.1594/PANGAEA.970127
Abstract:	Daily averaged surface energy balance (SEB) components and meteorological quantities at 19 locations on the Greenland ice sheet. Three stations are located in the accumulation zone (S10, KAN_U and S21), while the other locations are in the ablation zone. Seven stations are part of the IMAU network , while the other stations are from the PROMICE network. The longest time series span between 2003 and 2023 (S5, S6 and S9, all located along the K-transect in West Greenland). The data contains modelled and measured turbulent heat fluxes, all four radiation components, daily melt energy, subsurface heat flux, air temperature, wind and humidity corrected at standard heights above the surface, height of the sensor, snow accumulation measured by a sonic height ranger, ice/snow ablation measured by a draw-wire, a pressure transducer depth assembly, or acoustic ranger mounted on a separate stake. Days with at least one missing sample are removed from the dataset.
Keyword(s):	automatic weather station; Greenland; surface energy balance
Related to:	Fausto, Robert S; van As, Dirk; Mankoff, Kenneth D; Vandecrux, Baptiste; Citterio, Michele; Ahlstrøm, Andreas P; Andersen, Signe B; Colgan, William; Karlsson, Nanna Bjørnholt; Kjeldsen, Kristian Kjellerup; Korsgaard, Niels J; Larsen, Signe H; Nielsen, Søren; Pedersen, Allan Ø; Shields, Christopher L; Solgaard, Anne M; Box, Jason E (2021): Programme for Monitoring of the Greenland Ice Sheet (PROMICE) automatic weather station data. Earth System Science Data, 13(8), 3819-3845, https://doi.org/10.5194/essd-13-3819-2021
	How, Penelope; Abermann, Jakob; Ahlstrøm, Andreas P; Andersen, Signe B; Box, Jason E; Citterio, Michele; Colgan, William; Fausto, Robert S; Karlsson, Nanna Bjørnholt; Jakobsen, Jette; Langley, Kirsty; Larsen, Signe H; Lund, Mads C; Mankoff, Kenneth D; Pedersen, Allan Ø; Rutishauser, Anja; Shield, C L; Solgaard, Anne M; van As, Dirk; Vandecrux, Baptiste; Wright, Patrick J (2022): PROMICE and GC-Net automated weather station data in Greenland [dataset]. GEUS Dataverse, https://doi.org/10.22008/FK2/IW73UU
	Smeets, Paul C J P; van den Broeke, Michiel R; Boot, Wim; Cover, Giorgio; Eijkelboom, Mark; Greuell, Wouter; Tijm-Reijmer, Carleen H; Snellen, Henk; van de Wal, Roderik S W (2022): Automatic weather station data collected from 2003 to 2021 at the Greenland ice sheet along the K-transect, West-Greenland [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.947483
	Van Tiggelen, Maurice; Smeets, Paul C J P; Reijmer, Carleen H; van As, Dirk; Box, Jason E; Fausto, Robert S; Khan, Shfaqat Abbas; Rignot, Eric; van den Broeke, Michiel R (2024): Surface energy balance closure over melting snow and ice from in situ measurements on the Greenland ice sheet. Journal of Glaciology, 1-11, https://doi.org/10.1017/jog.2024.68
Coverage:	LATITUDE: 67.079300 * LONGITUDE: -49.951300
	DATE/TIME START: 2008-09-01T00:00:00 * DATE/TIME END: 2024-01-03T00:00:00
	MINIMUM HEIGHT above ground: 2 m * MAXIMUM HEIGHT above ground: 10 m
Event(s):	GRL_KAN_L (KAN_L) * LATITUDE: 67.079300 * LONGITUDE: -49.951300 * DATE/TIME START: 2008-09-01T00:00:00 * DATE/TIME END: 2024-01-03T00:00:00 * ELEVATION: 528.0 m * LOCATION: West Greenland Ice Sheet * METHOD/DEVICE: Automatic weather station (AWS) * COMMENT: K-transect; PROMICE
Parameter(s):	HEIGHT above ground [m] (Height) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: height 1, see parameter comments
	HEIGHT above ground [m] (Height) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: height 2, see parameter comments
	DATE/TIME (Date/Time) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl)
	Temperature, air, daily mean [°C] (TTT day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Temperature, air, daily mean [°C] (TTT day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Humidity, specific, daily mean [g/kg] (Humidity spec daily m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Humidity, specific, daily mean [g/kg] (Humidity spec daily m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Humidity, relative, daily mean [%] (RH day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Humidity, relative, daily mean [%] (RH day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Wind speed, daily mean [m/s] (ff day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Wind speed, daily mean [m/s] (ff day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 10m height
	Pressure, atmospheric, daily mean [hPa] (PPPP day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Short-wave downward (GLOBAL) radiation, daily mean [W/m**2] (SWD day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyranometer (PYRA)
	Short-wave upward (REFLEX) radiation, daily mean [W/m**2] (SWU day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyranometer (PYRA)
	Long-wave downward radiation, daily mean [W/m**2] (LWD day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyrgeometer (PYRG)
	Long-wave upward radiation, daily mean [W/m**2] (LWU day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyrgeometer (PYRG)
	Heat, flux, sensible, modeled [W/m**2] (Qh mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (SHFdown)
	Heat, flux, latent, modeled [W/m**2] (Qe mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (LHFdown)
	Soil heat, flux, modeled [W/m**2] (Soil heat flux mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: subsurface, positive upwards (GHFup)
	Height [m] (Height) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of sensor AWS boom above the surface (z_u)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: from LWU and emissitivty = 1 (Ts_obs)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: modelled using SEB model (Ts_mod)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: modelled daily melt energy using SEB model and Ts_mod (melt_mod)
	Height [m] (Height) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of AWS boom above the surface measured by sonic Height ranger (z_boom)
	Height, stake [m] (H stake) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: above the surface measured by sonic Height ranger (z_stakes)
	Sensor depth [m] (Sensor depth) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of pressure transducer assembly (z_pt_cor)
	Density, surface [mg/cm**3] (Surface den) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: estimated
	Heat, flux, sensible [W/m**2] (Qh) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (SHFdown_obs)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_dz_boom)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_dz_stakes)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_dz_pt_cor)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to snow accumulation estimated from dz_boom (acc_day)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_SEB)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to melt estimated from sum of SEB when Tsmax > -2 C (melt_day)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to sublimation from LHFdown (subl_day)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: maximum daily, using LWu and emissivity ' 1 (Tsmax)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, from sonic Height ranger on AWS boom (dz_boom)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, from sonic Height ranger on separate stake (dz_stakes)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, from pressure transducer assembly (dz_pt_cor)
	Number of samples [#] (Samples) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: valid hourly samples from SEB model
	Number of samples [#] (Samples) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: valid hourly samples from AWS data
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	180824 data points
*/
Height [m] (height 1, see parameter comments)	Height [m] (height 2, see parameter comments)	Date/Time	TTT day m [°C] (Automatic weather station)	TTT day m [°C] (corrected at 2m height)	Humidity spec daily m [g/kg] (Automatic weather station)	Humidity spec daily m [g/kg] (corrected at 2m height)	RH day m [%] (Automatic weather station)	RH day m [%] (corrected at 2m height)	ff day m [m/s] (Automatic weather station)	ff day m [m/s] (corrected at 10m height)	PPPP day m [hPa] (Automatic weather station)	SWD day m [W/m**2] (Pyranometer)	SWU day m [W/m**2] (Pyranometer)	LWD day m [W/m**2] (Pyrgeometer)	LWU day m [W/m**2] (Pyrgeometer)	Qh mod [W/m**2] (surface, positive downwards (...)	Qe mod [W/m**2] (surface, positive downwards (...)	Soil heat flux mod [W/m**2] (subsurface, positive upwards ...)	Height [m] (of sensor AWS boom above the ...)	Surf temp [°C] (from LWU and emissitivty = 1 ...)	Surf temp [°C] (modelled using SEB model (Ts_...)	Melt E [W/m**2] (modelled daily melt energy us...)	Height [m] (of AWS boom above the surface...)	H stake [m] (above the surface measured by...)	Sensor depth [m] (of pressure transducer assemb...)	Surface den [mg/cm**3] (estimated)	Qh [W/m**2] (surface, positive downwards (...)	Melt E [W/m**2] (daily, (melt_day_dz_boom))	Melt E [W/m**2] (daily, (melt_day_dz_stakes))	Melt E [W/m**2] (daily, (melt_day_dz_pt_cor))	Height change [m] (daily, due to snow accumulati...)	Melt E [W/m**2] (daily, (melt_day_SEB))	Height change [m] (daily, due to melt estimated ...)	Height change [m] (daily, due to sublimation fro...)	Surf temp [°C] (maximum daily, using LWu and ...)	Height change [m] (daily, from sonic Height rang...)	Height change [m] (daily, from sonic Height rang...)	Height change [m] (daily, from pressure transduc...)	Samples [#] (valid hourly samples from SEB...)	Samples [#] (valid hourly samples from AWS...)
2	10	2013-01-18	-16.671	-16.849	0.677	0.682	69.502	60.156	3.573	3.983	906.047	5.525	3.556	179.626	231.141	39.920	-4.764	9.934	3.070	-20.515	-20.736	0.000			14.062	400.203					0.000	0.000	0.000	0.000	-18.255			-0.007	24	24
2	10	2013-01-19	-10.381	-10.400	1.047	1.082	60.227	56.328	8.175	9.903	899.698	3.048	1.970	209.045	253.376	102.086	-24.556	-5.441	3.070	-14.471	-13.760	0.000			14.062	400.204					0.000	0.000	0.000	0.002	-10.235			0.006	24	24
2	10	2013-01-20	-10.532	-10.128	1.351	1.377	80.950	71.615	6.164	7.659	910.138	3.028	1.987	242.600	260.164	66.149	-24.566	-8.485	3.070	-12.613	-12.337	0.000			14.066	400.199					0.000	0.000	0.000	0.002	-6.740			0.002	24	24
2	10	2013-01-21	-1.755	-1.974	1.525	1.558	42.562	43.429	9.530	11.474	917.797	2.511	1.438	244.146	284.617	143.010	-74.392	-12.698	3.070	-6.973	-6.616	0.000			14.072	400.199					0.000	0.000	0.000	0.006	-6.152			0.003	24	24
2	10	2013-01-22	-2.574	-2.669	1.694	1.726	51.033	50.913	16.849	20.716	914.737	7.722	3.924	230.487	285.214	185.237	-97.413	-11.749	3.070	-6.792	-6.471	0.000			14.073	400.193					0.000	0.000	0.000	0.007	-5.337			0.005	24	24
2	10	2013-01-23	-3.327	-3.624	1.670	1.695	53.078	53.182	17.304	21.328	914.541	3.636	1.845	223.061	282.797	182.426	-92.732	-6.986	3.070	-7.513	-7.213	0.000			14.073	400.197					0.000	0.000	0.000	0.007	-6.269			0.000	24	24
2	10	2013-01-24	-4.451	-4.572	1.527	1.543	52.850	51.557	21.379	24.820	906.567	2.392	1.237	232.372	280.290	183.524	-113.084	-6.973	3.070	-8.003	-7.802	0.000			14.070	400.193					0.000	0.000	0.000	0.009	-6.958			-0.007	24	24
2	10	2013-01-25	-7.270	-7.647	1.091	1.096	47.770	45.990	7.109	8.881	910.255	6.724	3.292	212.926	266.924	89.787	-42.816	2.763	3.070	-11.469	-11.595	0.000			14.068	400.195					0.000	0.000	0.000	0.003	-8.813			-0.005	24	24
2	10	2013-01-26	-14.322	-14.679	0.660	0.666	54.910	49.461	8.106	9.725	911.238	11.808	5.553	174.084	242.808	75.515	-29.235	12.328	3.070	-17.554	-17.617	0.000			14.060	400.197					0.000	0.000	0.000	0.002	-14.705			-0.009	24	24
2	10	2013-01-27	-17.430	-17.599	0.566	0.577	62.722	54.602	5.355	6.137	910.741	16.188	7.758	166.712	230.779	49.479	-11.986	13.622	3.070	-20.641	-20.823	0.000			14.052	400.199					0.000	0.000	0.000	0.001	-19.688			-0.001	24	24
2	10	2013-01-28	-15.920	-15.959	0.677	0.689	65.220	56.831	3.664	4.353	912.695	18.476	9.063	173.918	232.002	49.991	-5.373	10.165	3.070	-20.184	-20.091	0.000			14.058	400.184					0.000	0.000	0.000	0.000	-18.274			-0.003	24	24
2	10	2013-01-29	-17.924	-18.186	0.651	0.660	75.976	65.711	2.590	2.941	912.361	17.830	9.058	179.813	228.286	24.918	-2.965	11.536	3.070	-21.209	-21.599	0.000			14.057	400.191					0.000	0.000	0.000	0.000	-18.454			-0.008	24	24
2	10	2013-01-30	-18.147	-18.260	0.733	0.731	87.229	73.341	2.660	3.243	917.800	7.360	4.024	219.826	236.288	9.214	-5.507	8.809	3.070	-19.278	-19.506	0.000			14.062	400.204					0.000	0.000	0.000	0.000	-18.071			-0.001	24	24
2	10	2013-01-31	-15.518	-15.373	0.681	0.703	63.415	55.368	5.967	7.394	915.832	14.690	8.220	169.010	233.768	84.143	-11.842	4.521	3.070	-19.522	-19.046	0.000			14.064	400.192					0.000	0.000	0.000	0.001	-17.009			-0.004	24	24
2	10	2013-02-01	-7.321	-7.114	1.330	1.384	56.083	53.598	11.915	14.736	903.759	5.763	3.109	232.560	266.244	135.612	-51.199	-13.060	3.070	-11.049	-10.240	0.000			14.065	400.196					0.000	0.000	0.000	0.004	-6.213			0.001	24	24
2	10	2013-02-02	-6.279	-6.774	1.401	1.389	55.165	53.266	9.818	11.372	893.861	21.561	11.338	211.759	270.556	110.152	-46.181	-1.016	3.067	-10.683	-10.395	0.000			14.063	400.237					0.000	0.000	0.000	0.004	-7.292			0.004	24	24
2	10	2013-02-03	-11.508	-11.587	1.035	1.058	65.563	60.246	6.701	8.173	899.937	9.100	5.144	199.673	252.109	72.325	-17.885	1.638	3.066	-14.857	-14.599	0.000			14.061	400.266					0.000	0.000	0.000	0.001	-13.152			0.002	24	24
2	10	2013-02-04	-13.272	-13.571	0.984	0.975	74.879	66.680	6.954	8.327	923.698	11.652	7.580	209.927	249.958	52.538	-16.144	6.364	3.065	-15.725	-15.550	0.000			14.065	400.249					0.000	0.000	0.000	0.001	-13.817			0.013	24	24
2	10	2013-02-05	-10.940	-10.511	1.382	1.454	68.272	62.839	10.571	13.235	925.579	8.450	5.230	220.039	257.118	95.962	-26.325	-7.718	3.065	-13.403	-12.896	0.000			14.069	400.254					0.000	0.000	0.000	0.002	-3.775			-0.014	24	24
2	10	2013-02-06	-5.679	-5.999	1.621	1.599	61.429	58.805	12.190	14.291	912.361	19.374	10.596	238.836	277.403	101.422	-56.553	-3.889	3.063	-8.956	-8.739	0.000			14.067	400.137					0.000	0.000	0.000	0.004	-5.783			-0.003	24	24
2	10	2013-02-07	-10.763	-11.102	1.085	1.081	65.440	60.018	8.819	10.566	918.574	15.714	8.063	208.352	258.213	71.708	-30.851	4.356	3.063	-13.636	-13.594	0.000			14.068	400.142					0.000	0.000	0.000	0.002	-11.498			-0.010	24	24
2	10	2013-02-08	-17.069	-17.412	0.586	0.587	62.830	54.716	6.348	7.419	919.221	33.548	17.325	161.176	233.590	54.411	-16.012	15.137	3.063	-20.011	-20.111	0.000			14.067	400.131					0.000	0.000	0.000	0.001	-17.843			-0.005	24	24
2	10	2013-02-09	-19.905	-19.896	0.556	0.575	77.242	65.583	1.718	1.975	914.309	14.249	8.455	198.250	227.720	8.143	-3.229	11.842	3.063	-21.312	-21.916	0.000			14.064	400.124					0.000	0.000	0.000	0.000	-18.365			0.005	24	24
2	10	2013-02-10	-17.337	-17.290	0.734	0.745	81.929	69.814	3.732	4.520	924.682	19.422	12.846	217.259	237.311	20.781	-7.658	7.016	3.063	-18.796	-18.554	0.000			14.067	400.127					0.000	0.000	0.000	0.001	-17.547			0.007	24	24
2	10	2013-02-11	-17.471	-17.552	0.599	0.608	67.082	57.734	5.144	6.243	925.636	28.019	17.762	178.389	230.934	52.060	-10.249	9.493	3.062	-20.547	-20.167	0.000			14.069	400.158					0.000	0.000	0.000	0.001	-19.092			-0.007	24	24
2	10	2013-02-12	-12.876	-12.939	0.930	0.944	68.564	61.636	5.592	6.560	924.648	19.939	12.554	200.982	245.520	65.905	-9.813	-0.093	3.062	-16.484	-15.760	0.000			14.072	400.146					0.000	0.000	0.000	0.001	-15.221			0.003	24	24
2	10	2013-02-13	-17.255	-17.567	0.797	0.796	88.548	76.325	1.470	1.605	925.693	21.107	14.961	215.290	237.461	6.223	-1.927	9.317	3.062	-18.921	-19.186	0.000			14.071	400.146					0.000	0.000	0.000	0.000	-16.739			-0.008	24	24
2	10	2013-02-14	-16.736	-16.739	0.818	0.820	86.366	73.375	2.269	3.004	927.976	44.203	29.717	215.368	237.163	20.822	-3.290	6.693	3.062	-18.860	-17.905	0.000			14.072	400.147					0.000	0.000	0.000	0.000	-16.667			0.002	24	24
2	10	2013-02-15	-13.306	-13.186	0.839	0.871	63.319	57.005	5.891	6.855	928.197	35.480	21.908	175.506	240.125	87.062	-8.776	1.355	3.062	-17.849	-16.773	0.000			14.074	400.147					0.000	0.000	0.000	0.001	-14.328			-0.001	24	24
2	10	2013-02-16	-11.599	-12.001	1.175	1.167	77.297	70.469	2.483	2.769	930.897	29.388	18.602	217.988	251.128	26.700	-2.149	2.382	3.062	-15.386	-15.144	0.000			14.075	400.163					0.000	0.000	0.000	0.000	-11.730			-0.006	24	24
2	10	2013-02-17	-17.043	-17.191	0.841	0.857	91.691	79.586	1.145	1.390	934.327	39.815	29.514	222.563	239.105	5.220	-2.159	7.502	3.062	-18.475	-18.219	0.000			14.074	400.166					0.000	0.000	0.000	0.000	-14.635			0.007	24	24
2	10	2013-02-18	-18.151	-18.217	0.653	0.658	79.760	67.310	1.973	2.285	932.285	46.682	33.181	196.466	227.166	18.656	-1.259	10.506	3.062	-21.588	-20.575	0.000			14.072	400.165					0.000	0.000	0.000	0.000	-19.162			-0.003	24	24
2	10	2013-02-19	-16.027	-16.029	0.620	0.629	62.104	53.587	4.579	5.615	931.460	59.147	38.434	172.789	233.508	57.312	-11.031	4.092	3.062	-19.664	-19.223	0.000			14.077	400.165					0.000	0.000	0.000	0.001	-17.367			-0.005	24	24
2	10	2013-02-20	-13.082	-13.421	0.748	0.763	57.103	52.637	3.766	4.224	930.031	47.551	30.544	184.845	241.066	52.336	-9.863	4.831	3.062	-17.946	-17.573	0.000			14.077	400.166					0.000	0.000	0.000	0.001	-15.957			0.002	24	24
2	10	2013-02-21	-22.036	-22.463	0.522	0.511	90.527	73.834	4.555	5.694	939.068	70.503	45.843	188.822	222.200	10.062	-6.749	15.800	3.060	-23.253	-23.070	0.000			14.073	400.197					0.000	0.000	0.000	0.001	-20.699			-0.012	24	24
2	10	2013-02-22	-29.836	-30.050	0.234	0.233	90.574	68.608	3.057	3.542	937.406	75.751	45.921	151.464	196.596	7.589	-2.885	27.423	3.059	-30.698	-29.800	0.000			14.061	400.180					0.000	0.000	0.000	0.000	-28.605			-0.008	24	24
2	10	2013-02-23	-32.293	-32.359	0.176	0.179	88.012	65.377	2.872	3.447	929.652	93.955	48.916	123.696	187.172	12.671	-2.132	27.739	3.059	-33.501	-32.769	0.000			14.063	400.178					0.000	0.000	0.000	0.000	-30.986			-0.001	24	24
2	10	2013-02-24	-30.460	-30.459	0.197	0.201	80.496	60.770	2.437	2.775	929.217	104.067	50.813	126.399	189.099	17.976	-1.385	22.857	3.059	-32.818	-30.882	0.000			14.060	400.180					0.000	0.000	0.000	0.000	-29.384			0.007	24	24
2	10	2013-02-25	-27.414	-27.377	0.245	0.251	72.670	56.498	2.283	2.670	922.059	96.831	51.558	134.428	193.727	26.098	-1.261	17.759	3.058	-31.303	-29.649	0.000			14.065	400.198					0.000	0.000	0.000	0.000	-27.125			-0.004	24	24
2	10	2013-02-26	-25.343	-25.456	0.299	0.303	72.038	57.476	2.579	3.095	923.098	80.909	50.244	144.405	199.784	30.491	-1.680	14.080	3.058	-29.419	-28.234	0.000			14.067	400.199					0.000	0.000	0.000	0.000	-26.191			0.010	24	24
2	10	2013-02-27	-18.451	-18.138	0.516	0.545	62.470	53.332	4.948	5.850	934.292	38.096	25.763	188.621	223.578	67.217	-8.309	-3.147	3.058	-22.184	-20.628	0.000			14.076	400.207					0.000	0.000	0.000	0.001	-16.440			0.004	24	24
2	10	2013-02-28	-10.706	-10.711	1.153	1.183	70.254	64.964	5.900	7.200	933.013	28.252	19.679	240.165	254.537	67.597	-11.721	-10.902	3.058	-14.144	-12.845	0.000			14.082	400.218					0.000	0.000	0.000	0.001	-12.024			-0.004	24	24
2	10	2013-03-01	-13.353	-13.868	1.072	1.050	82.846	73.694	5.188	6.032	940.887	51.389	34.143	226.310	251.790	32.621	-10.219	0.575	3.058	-15.386	-14.763	0.000			14.088	400.203					0.000	0.000	0.000	0.001	-12.050			-0.008	24	24
2	10	2013-03-02	-26.728	-27.157	0.321	0.311	87.891	68.540	3.015	3.508	952.944	104.172	69.349	170.141	205.758	10.236	-3.225	26.259	3.056	-28.288	-26.692	0.000			14.081	400.233					0.000	0.000	0.000	0.000	-21.437			-0.002	24	24
2	10	2013-03-03	-28.106	-28.076	0.206	0.210	68.548	52.540	3.523	4.381	952.508	104.407	70.230	132.083	195.619	34.764	-4.079	18.546	3.056	-30.686	-29.659	0.000			14.079	400.235					0.000	0.000	0.000	0.000	-27.136			0.004	24	24
2	10	2013-03-04	-22.407	-22.251	0.297	0.314	54.052	45.067	5.194	6.068	950.455	76.167	47.798	159.171	213.927	49.392	-10.610	5.023	3.056	-25.084	-24.228	0.000			14.084	400.233					0.000	0.000	0.000	0.001	-20.898			-0.005	24	24
2	10	2013-03-05	-18.546	-18.648	0.531	0.545	67.136	57.951	4.125	5.226	946.270	91.850	56.205	185.572	227.705	39.121	-7.722	2.414	3.056	-21.387	-20.334	0.000			14.086	400.236					0.000	0.000	0.000	0.001	-18.863			-0.002	24	24
2	10	2013-03-06	-14.485	-14.263	0.965	1.004	78.996	70.541	6.984	8.049	939.249	41.809	29.683	225.785	245.047	51.152	-10.237	-8.127	3.053	-16.532	-15.643	0.000			14.087	400.286					0.000	0.000	0.000	0.001	-12.672			-0.002	24	24
2	10	2013-03-07	-16.093	-16.667	0.939	0.908	92.323	79.310	1.557	1.745	941.947	75.701	60.924	238.477	242.652	6.268	-1.869	5.674	3.053	-17.908	-16.319	0.000			14.087	400.273					0.000	0.000	0.000	0.000	-13.286			-0.011	24	24
2	10	2013-03-08	-23.349	-23.299	0.406	0.412	82.809	66.142	3.099	3.746	940.177	106.482	84.263	165.001	211.066	29.176	-2.861	15.140	3.053	-26.103	-24.874	0.000			14.083	400.274					0.000	0.000	0.000	0.000	-22.685			-0.009	24	24
2	10	2013-03-09	-16.323	-16.466	0.661	0.670	67.291	58.800	2.544	2.915	936.586	105.456	80.541	183.286	228.347	35.020	-1.697	3.282	3.053	-21.247	-19.981	0.000			14.088	400.271					0.000	0.000	0.000	0.000	-15.973			0.000	24	24
2	10	2013-03-10	-17.898	-17.903	0.603	0.617	71.378	60.992	2.203	2.579	939.512	100.645	73.085	186.422	225.230	27.100	-2.338	3.754	3.050	-22.043	-20.688	0.000			14.085	400.151					0.000	0.000	0.000	0.000	-14.098			0.005	24	24
